CustomerID,Gender,Age,"Annual Income ($1,000)",Spending Score (1-100)
4733,Male,34,73,61
4734,Male,49,68,68
4735,Female,41,15,35
4736,Female,44,281,95
4737,Female,44,39,43
4738,Female,19,12,63
4739,Female,25,18,45
4740,Male,40,19,49
4741,Male,18,19,31
4742,Female,48,10,16
4743,Female,49,15,56
4744,Male,42,60,53
4745,Female,25,8,62
4746,Female,55,19,29
4747,Female,63,17,33
4748,Female,40,8,65
4749,Female,45,7,63
4750,Male,41,44,50
4751,Female,45,290,49
4752,Female,37,65,65
4753,Male,38,89,60
4754,Female,49,18,47
4755,Male,67,13,45
4756,Male,22,7,65
4757,Female,37,71,52
4758,Male,24,12,41
4759,Female,58,54,40
4760,Male,31,14,32
4761,Female,21,21,28
4762,Male,46,102,84
4763,Male,59,80,78
4764,Female,46,81,70
4765,Female,41,29,44
4766,Male,43,79,63
4767,Male,55,31,53
4768,Female,28,219,90
4769,Male,37,16,1
4770,Female,33,32,40
4771,Female,24,60,47
4772,Female,35,10,51
4773,Female,52,68,58
4774,Male,45,299,75
4775,Female,46,27,39
4776,Male,40,14,35
4777,Female,45,50,56
4778,Female,29,99,37
4779,Female,35,25,81
4780,Female,41,15,63
4781,Female,42,34,44
4782,Female,42,17,35
4783,Male,37,101,62
4784,Female,34,20,47
4785,Female,76,49,66
4786,Female,49,100,82
4787,Male,43,10,27
4788,Male,36,12,47
4789,Female,33,9,17
4790,Female,37,12,30
4791,Female,42,9,46
4792,Male,18,166,78
4793,Female,20,80,44
4794,Female,31,85,52
4795,Female,41,197,94
4796,Female,36,10,62
4797,Female,56,12,35
4798,Male,21,23,4
4799,Female,29,80,96
4800,Male,57,54,43
4801,Female,40,12,34
4802,Female,49,8,32
4803,Male,63,50,58
4804,Female,30,59,56
4805,Male,37,87,69
4806,Male,35,16,36
4807,Female,18,140,69
4808,Male,35,62,83
4809,Female,49,74,68
4810,Male,45,240,68
4811,Female,46,214,62
4812,Male,34,17,47
4813,Female,31,9,55
4814,Female,54,45,66
4815,Male,33,27,53
4816,Male,42,31,62
4817,Male,40,115,98
4818,Male,56,20,58
4819,Male,50,51,41
4820,Female,23,22,6
4821,Female,24,94,70
4822,Female,45,165,80
4823,Female,38,35,40
4824,Female,33,22,41
4825,Male,51,81,59
4826,Female,41,28,58
4827,Male,39,18,35
4828,Female,48,91,83
4829,Female,34,106,70
4830,Female,57,40,44
4831,Male,29,31,67
4832,Male,46,14,21
4833,Male,56,53,74
4834,Female,22,33,77
4835,Male,34,19,55
4836,Female,52,22,33
4837,Female,52,15,45
4838,Female,36,22,43
4839,Female,30,26,49
4840,Female,50,46,39
4841,Male,53,45,47
4842,Male,25,20,47
4843,Female,24,59,29
4844,Female,41,66,69
4845,Female,46,61,47
4846,Female,35,125,69
4847,Male,47,42,39
4848,Female,30,34,40
4849,Male,18,14,72
4850,Female,33,62,53
4851,Male,39,80,66
4852,Female,35,241,68
4853,Male,25,243,35
4854,Female,18,21,67
4855,Male,32,41,53
4856,Female,49,35,36
4857,Female,54,50,50
4858,Male,53,12,19
4859,Male,29,86,82
4860,Male,25,216,55
4861,Male,44,56,36
4862,Male,46,19,32
4863,Female,43,22,31
4864,Female,18,35,71
4865,Female,28,11,69
4866,Male,38,154,63
4867,Female,44,36,61
4868,Female,48,31,44
4869,Male,40,61,31
4870,Male,42,9,74
4871,Female,40,293,94
4872,Female,47,43,53
4873,Female,42,159,100
4874,Female,39,27,64
4875,Female,35,64,54
4876,Male,39,10,53
4877,Male,44,46,65
4878,Male,42,81,49
4879,Female,43,70,80
4880,Male,55,78,46
4881,Female,42,17,60
4882,Female,31,119,74
4883,Male,49,137,68
4884,Female,22,7,42
4885,Female,26,102,65
4886,Male,43,20,29
4887,Female,45,59,69
4888,Male,24,17,13
4889,Female,34,247,54
4890,Male,31,22,27
4891,Female,33,40,35
4892,Female,50,47,69
4893,Male,47,8,64
4894,Female,38,27,64
4895,Female,32,9,31
4896,Female,22,77,81
4897,Female,56,231,41
4898,Female,46,93,85
4899,Female,30,71,47
4900,Male,47,16,35
4901,Female,38,11,38
4902,Female,35,37,38
4903,Female,44,16,69
4904,Female,30,213,87
4905,Male,34,12,53
4906,Female,40,167,57
4907,Male,33,14,38
4908,Female,47,99,74
4909,Male,61,23,43
4910,Male,29,22,12
4911,Male,19,88,79
4912,Male,18,11,45
4913,Female,37,66,43
4914,Female,31,56,20
4915,Female,41,12,48
4916,Male,40,134,97
4917,Female,19,51,22
4918,Female,18,86,69
4919,Male,42,27,62
4920,Female,40,25,40
4921,Male,33,19,39
4922,Male,19,20,34
4923,Male,44,34,61
4924,Male,54,58,61
4925,Female,42,13,36
4926,Female,28,33,35
4927,Female,39,33,31
4928,Female,22,14,28
4929,Male,51,11,24
4930,Male,39,46,41
4931,Female,18,8,43
4932,Female,35,21,46
4933,Male,44,22,41
4934,Female,35,169,66
4935,Female,35,90,60
4936,Female,24,22,21
4937,Male,45,18,42
4938,Male,31,76,47
4939,Male,18,35,23
4940,Male,34,83,74
4941,Female,50,213,63
4942,Female,34,39,58
4943,Male,59,18,52
4944,Female,44,64,44
4945,Male,43,124,73
4946,Male,37,52,13
4947,Male,38,32,67
4948,Male,35,13,15
4949,Male,35,18,30
4950,Male,45,79,75
4951,Female,27,110,68
4952,Female,26,29,32
4953,Female,25,82,77
4954,Male,63,16,62
4955,Female,45,15,24
4956,Male,42,35,42
4957,Female,26,7,34
4958,Male,46,55,46
4959,Female,37,8,6
4960,Male,41,81,52
4961,Male,27,95,87
4962,Female,40,39,31
4963,Female,33,19,32
4964,Male,29,60,31
4965,Female,47,110,79
4966,Female,20,53,63
4967,Male,45,19,58
4968,Male,47,22,16
4969,Male,28,16,48
4970,Female,29,22,68
4971,Female,36,64,68
4972,Male,42,93,68
4973,Female,37,17,37
4974,Male,44,17,36
4975,Female,60,20,67
4976,Female,32,148,69
4977,Female,18,48,35
4978,Female,48,30,46
4979,Female,59,38,63
4980,Female,43,53,59
4981,Male,25,14,44
4982,Female,37,10,41
4983,Male,25,37,68
4984,Male,46,52,74
4985,Male,22,10,56
4986,Female,35,8,52
4987,Male,26,12,33
4988,Male,40,34,41
4989,Male,34,56,48
4990,Male,41,279,63
4991,Male,39,11,60
4992,Male,27,17,60
4993,Female,46,7,51
4994,Male,38,40,19
4995,Female,27,39,28
4996,Male,65,88,62
4997,Female,44,17,52
4998,Female,37,38,36
4999,Male,55,70,96
5000,Male,61,195,54
